YEAR,MONTH,DAY,LABORATORY,SOURCE,SP,N_SAMPLE,SHIP_TYPE,TOTAL_WEIGHT,SAMPLE_WEIGHT,PORT,GEAR,LENGTH,FREQUENCY
2016,9,25,CAMANA,SEGUIMIENTO,x,115,,15,15,ISLAY,CORTINA,26,12
2016,9,25,CAMANA,SEGUIMIENTO,x,115,,15,15,ISLAY,CORTINA,27,4
2016,9,25,CAMANA,SEGUIMIENTO,x,115,,15,15,ISLAY,CORTINA,28,4
2016,9,25,CAMANA,SEGUIMIENTO,x,115,,15,15,ISLAY,CORTINA,29,4
2016,9,25,CAMANA,SEGUIMIENTO,x,115,,15,15,ISLAY,CORTINA,30,1
2016,10,25,CAMANA,SEGUIMIENTO,x,116,,15,15,ISLAY,CORTINA,21,1
2016,10,25,CAMANA,SEGUIMIENTO,x,116,,15,15,ISLAY,CORTINA,22,6
2016,10,25,CAMANA,SEGUIMIENTO,x,116,,15,15,ISLAY,CORTINA,23,4
2016,10,25,CAMANA,SEGUIMIENTO,x,116,,15,15,ISLAY,CORTINA,24,5
2016,10,25,CAMANA,SEGUIMIENTO,x,116,,15,15,ISLAY,CORTINA,25,9
2016,10,25,CAMANA,SEGUIMIENTO,x,116,,15,15,ISLAY,CORTINA,26,11
2016,10,25,CAMANA,SEGUIMIENTO,x,116,,15,15,ISLAY,CORTINA,27,8
2016,10,25,CAMANA,SEGUIMIENTO,x,116,,15,15,ISLAY,CORTINA,28,10
2016,10,25,CAMANA,SEGUIMIENTO,x,116,,15,15,ISLAY,CORTINA,29,5
2016,12,6,CAMANA,SEGUIMIENTO,x,117,,15,15,ISLAY,CORTINA,22,4
2016,12,6,CAMANA,SEGUIMIENTO,x,117,,15,15,ISLAY,CORTINA,23,10
2016,12,6,CAMANA,SEGUIMIENTO,x,117,,15,15,ISLAY,CORTINA,24,14
2016,12,6,CAMANA,SEGUIMIENTO,x,117,,15,15,ISLAY,CORTINA,25,10
2016,12,6,CAMANA,SEGUIMIENTO,x,117,,15,15,ISLAY,CORTINA,26,10
2016,12,6,CAMANA,SEGUIMIENTO,x,117,,15,15,ISLAY,CORTINA,27,1
2016,12,6,CAMANA,SEGUIMIENTO,x,117,,15,15,ISLAY,CORTINA,28,1
2016,12,6,CAMANA,SEGUIMIENTO,x,117,,15,15,ISLAY,CORTINA,29,4
2016,12,6,CAMANA,SEGUIMIENTO,x,117,,15,15,ISLAY,CORTINA,30,2
2016,12,6,CAMANA,SEGUIMIENTO,x,117,,15,15,ISLAY,CORTINA,31,3
2016,12,6,CAMANA,SEGUIMIENTO,x,117,,15,15,ISLAY,CORTINA,32,2
2016,11,22,CAMANA,SEGUIMIENTO,x,118,,15,15,ISLAY,CORTINA,22,1
2016,11,22,CAMANA,SEGUIMIENTO,x,118,,15,15,ISLAY,CORTINA,26,5
2016,11,22,CAMANA,SEGUIMIENTO,x,118,,15,15,ISLAY,CORTINA,27,7
2016,11,22,CAMANA,SEGUIMIENTO,x,118,,15,15,ISLAY,CORTINA,28,11
2016,11,22,CAMANA,SEGUIMIENTO,x,118,,15,15,ISLAY,CORTINA,29,9
2016,11,22,CAMANA,SEGUIMIENTO,x,118,,15,15,ISLAY,CORTINA,30,7
2016,11,22,CAMANA,SEGUIMIENTO,x,118,,15,15,ISLAY,CORTINA,31,8
2016,11,22,CAMANA,SEGUIMIENTO,x,118,,15,15,ISLAY,CORTINA,32,1
2016,11,22,CAMANA,SEGUIMIENTO,x,118,,15,15,ISLAY,CORTINA,33,2
2016,11,26,CAMANA,SEGUIMIENTO,x,119,,35,35,ISLAY,CORTINA,20,2
2016,11,26,CAMANA,SEGUIMIENTO,x,119,,35,35,ISLAY,CORTINA,21,2
2016,11,26,CAMANA,SEGUIMIENTO,x,119,,35,35,ISLAY,CORTINA,22,11
2016,11,26,CAMANA,SEGUIMIENTO,x,119,,35,35,ISLAY,CORTINA,23,7
2016,11,26,CAMANA,SEGUIMIENTO,x,119,,35,35,ISLAY,CORTINA,24,6
2016,11,26,CAMANA,SEGUIMIENTO,x,119,,35,35,ISLAY,CORTINA,25,9
2016,11,26,CAMANA,SEGUIMIENTO,x,119,,35,35,ISLAY,CORTINA,26,13
2016,11,26,CAMANA,SEGUIMIENTO,x,119,,35,35,ISLAY,CORTINA,27,11
2016,11,26,CAMANA,SEGUIMIENTO,x,119,,35,35,ISLAY,CORTINA,28,15
2016,11,26,CAMANA,SEGUIMIENTO,x,119,,35,35,ISLAY,CORTINA,29,11
2016,11,26,CAMANA,SEGUIMIENTO,x,119,,35,35,ISLAY,CORTINA,30,14
2016,11,26,CAMANA,SEGUIMIENTO,x,119,,35,35,ISLAY,CORTINA,31,11
2016,11,26,CAMANA,SEGUIMIENTO,x,119,,35,35,ISLAY,CORTINA,32,8
2016,11,26,CAMANA,SEGUIMIENTO,x,119,,35,35,ISLAY,CORTINA,33,8
2016,11,26,CAMANA,SEGUIMIENTO,x,119,,35,35,ISLAY,CORTINA,34,2
2016,11,26,CAMANA,SEGUIMIENTO,x,119,,35,35,ISLAY,CORTINA,35,1
2016,2,12,HUACHO,SEGUIMIENTO,x,120,,180,30,HUACHO,CHINCHORRO,30,5
2016,2,12,HUACHO,SEGUIMIENTO,x,120,,180,30,HUACHO,CHINCHORRO,31,8
2016,2,12,HUACHO,SEGUIMIENTO,x,120,,180,30,HUACHO,CHINCHORRO,32,4
2016,2,12,HUACHO,SEGUIMIENTO,x,120,,180,30,HUACHO,CHINCHORRO,33,7
2016,2,12,HUACHO,SEGUIMIENTO,x,120,,180,30,HUACHO,CHINCHORRO,34,30
2016,2,12,HUACHO,SEGUIMIENTO,x,120,,180,30,HUACHO,CHINCHORRO,35,7
2016,2,12,HUACHO,SEGUIMIENTO,x,120,,180,30,HUACHO,CHINCHORRO,36,6
2016,2,12,HUACHO,SEGUIMIENTO,x,120,,180,30,HUACHO,CHINCHORRO,37,4
2016,1,20,CAMANA,SEGUIMIENTO,x,121,BOTE,45,22.2,QUILCA,CORTINA,20,5
2016,1,20,CAMANA,SEGUIMIENTO,x,121,BOTE,45,22.2,QUILCA,CORTINA,21,3
2016,1,20,CAMANA,SEGUIMIENTO,x,121,BOTE,45,22.2,QUILCA,CORTINA,22,33
2016,1,20,CAMANA,SEGUIMIENTO,x,121,BOTE,45,22.2,QUILCA,CORTINA,23,53
2016,1,20,CAMANA,SEGUIMIENTO,x,121,BOTE,45,22.2,QUILCA,CORTINA,24,37
2016,1,20,CAMANA,SEGUIMIENTO,x,121,BOTE,45,22.2,QUILCA,CORTINA,25,8
2016,1,20,CAMANA,SEGUIMIENTO,x,121,BOTE,45,22.2,QUILCA,CORTINA,26,3
2016,1,20,CAMANA,SEGUIMIENTO,x,121,BOTE,45,22.2,QUILCA,CORTINA,27,1
2016,1,20,CAMANA,SEGUIMIENTO,x,121,BOTE,45,22.2,QUILCA,CORTINA,28,1
2016,1,25,CAMANA,SEGUIMIENTO,x,122,BOTE,46,21.5,QUILCA,CORTINA,20,1
2016,1,25,CAMANA,SEGUIMIENTO,x,122,BOTE,46,21.5,QUILCA,CORTINA,21,9
2016,1,25,CAMANA,SEGUIMIENTO,x,122,BOTE,46,21.5,QUILCA,CORTINA,22,32
2016,1,25,CAMANA,SEGUIMIENTO,x,122,BOTE,46,21.5,QUILCA,CORTINA,23,40
2016,1,25,CAMANA,SEGUIMIENTO,x,122,BOTE,46,21.5,QUILCA,CORTINA,24,23
2016,1,25,CAMANA,SEGUIMIENTO,x,122,BOTE,46,21.5,QUILCA,CORTINA,25,16
2016,1,25,CAMANA,SEGUIMIENTO,x,122,BOTE,46,21.5,QUILCA,CORTINA,26,6
2016,1,25,CAMANA,SEGUIMIENTO,x,122,BOTE,46,21.5,QUILCA,CORTINA,27,2
2016,1,25,CAMANA,SEGUIMIENTO,x,122,BOTE,46,21.5,QUILCA,CORTINA,28,1
2016,1,25,CAMANA,SEGUIMIENTO,x,122,BOTE,46,21.5,QUILCA,CORTINA,29,1
2016,5,23,ILO,SEGUIMIENTO,x,123,LANCHA,600,20.5,ILO,CERCO,20,2
2016,5,23,ILO,SEGUIMIENTO,x,123,LANCHA,600,20.5,ILO,CERCO,21,3
2016,5,23,ILO,SEGUIMIENTO,x,123,LANCHA,600,20.5,ILO,CERCO,22,19
2016,5,23,ILO,SEGUIMIENTO,x,123,LANCHA,600,20.5,ILO,CERCO,23,29
2016,5,23,ILO,SEGUIMIENTO,x,123,LANCHA,600,20.5,ILO,CERCO,24,28
2016,5,23,ILO,SEGUIMIENTO,x,123,LANCHA,600,20.5,ILO,CERCO,25,17
2016,5,23,ILO,SEGUIMIENTO,x,123,LANCHA,600,20.5,ILO,CERCO,26,6
2016,5,23,ILO,SEGUIMIENTO,x,123,LANCHA,600,20.5,ILO,CERCO,27,3
2016,5,23,ILO,SEGUIMIENTO,x,123,LANCHA,600,20.5,ILO,CERCO,28,4
2016,5,21,HUANCHACO,SEGUIMIENTO,x,124,BOTE,62,30,MORIN,CORTINA,31,1
2016,5,21,HUANCHACO,SEGUIMIENTO,x,124,BOTE,62,30,MORIN,CORTINA,33,2
2016,5,21,HUANCHACO,SEGUIMIENTO,x,124,BOTE,62,30,MORIN,CORTINA,35,2
2016,5,21,HUANCHACO,SEGUIMIENTO,x,124,BOTE,62,30,MORIN,CORTINA,36,3
2016,5,21,HUANCHACO,SEGUIMIENTO,x,124,BOTE,62,30,MORIN,CORTINA,37,1
2016,5,21,HUANCHACO,SEGUIMIENTO,x,124,BOTE,62,30,MORIN,CORTINA,38,7
2016,5,21,HUANCHACO,SEGUIMIENTO,x,124,BOTE,62,30,MORIN,CORTINA,39,4
2016,5,21,HUANCHACO,SEGUIMIENTO,x,124,BOTE,62,30,MORIN,CORTINA,40,8
2016,5,21,HUANCHACO,SEGUIMIENTO,x,124,BOTE,62,30,MORIN,CORTINA,42,6
2016,5,21,HUANCHACO,SEGUIMIENTO,x,124,BOTE,62,30,MORIN,CORTINA,43,3
2016,5,21,HUANCHACO,SEGUIMIENTO,x,124,BOTE,62,30,MORIN,CORTINA,44,2
2016,5,21,HUANCHACO,SEGUIMIENTO,x,124,BOTE,62,30,MORIN,CORTINA,46,1
2016,8,8,HUANCHACO,SEGUIMIENTO,x,125,BOTE,54,35,MORIN,CORTINA,19,2
2016,8,8,HUANCHACO,SEGUIMIENTO,x,125,BOTE,54,35,MORIN,CORTINA,20,1
2016,8,8,HUANCHACO,SEGUIMIENTO,x,125,BOTE,54,35,MORIN,CORTINA,21,3
2016,8,8,HUANCHACO,SEGUIMIENTO,x,125,BOTE,54,35,MORIN,CORTINA,22,12
2016,8,8,HUANCHACO,SEGUIMIENTO,x,125,BOTE,54,35,MORIN,CORTINA,23,16
2016,8,8,HUANCHACO,SEGUIMIENTO,x,125,BOTE,54,35,MORIN,CORTINA,24,29
2016,8,8,HUANCHACO,SEGUIMIENTO,x,125,BOTE,54,35,MORIN,CORTINA,25,25
2016,8,8,HUANCHACO,SEGUIMIENTO,x,125,BOTE,54,35,MORIN,CORTINA,26,20
2016,8,8,HUANCHACO,SEGUIMIENTO,x,125,BOTE,54,35,MORIN,CORTINA,27,11
2016,8,8,HUANCHACO,SEGUIMIENTO,x,125,BOTE,54,35,MORIN,CORTINA,28,10
2016,8,8,HUANCHACO,SEGUIMIENTO,x,125,BOTE,54,35,MORIN,CORTINA,29,8
2016,8,8,HUANCHACO,SEGUIMIENTO,x,125,BOTE,54,35,MORIN,CORTINA,30,3
2016,8,8,HUANCHACO,SEGUIMIENTO,x,125,BOTE,54,35,MORIN,CORTINA,31,3
2016,8,8,HUANCHACO,SEGUIMIENTO,x,125,BOTE,54,35,MORIN,CORTINA,32,2
2016,8,8,HUANCHACO,SEGUIMIENTO,x,125,BOTE,54,35,MORIN,CORTINA,33,2
2016,8,8,HUANCHACO,SEGUIMIENTO,x,125,BOTE,54,35,MORIN,CORTINA,34,1
2016,8,8,HUANCHACO,SEGUIMIENTO,x,125,BOTE,54,35,MORIN,CORTINA,36,1
2016,1,30,ILO,SEGUIMIENTO,x,126,BOTE,450,10.05,ILO,CERCO,15,1
2016,1,30,ILO,SEGUIMIENTO,x,126,BOTE,450,10.05,ILO,CERCO,16,4
2016,1,30,ILO,SEGUIMIENTO,x,126,BOTE,450,10.05,ILO,CERCO,17,12
2016,1,30,ILO,SEGUIMIENTO,x,126,BOTE,450,10.05,ILO,CERCO,18,19
2016,1,30,ILO,SEGUIMIENTO,x,126,BOTE,450,10.05,ILO,CERCO,19,28
2016,1,30,ILO,SEGUIMIENTO,x,126,BOTE,450,10.05,ILO,CERCO,20,36
2016,1,30,ILO,SEGUIMIENTO,x,126,BOTE,450,10.05,ILO,CERCO,21,22
2016,1,30,ILO,SEGUIMIENTO,x,126,BOTE,450,10.05,ILO,CERCO,22,8
2016,1,30,ILO,SEGUIMIENTO,x,126,BOTE,450,10.05,ILO,CERCO,23,3
2016,10,5,CALLAO,SEGUIMIENTO,x,127,BOTE,90,22,CALLAO,CORTINA,18,1
2016,10,5,CALLAO,SEGUIMIENTO,x,127,BOTE,90,22,CALLAO,CORTINA,19,4
2016,10,5,CALLAO,SEGUIMIENTO,x,127,BOTE,90,22,CALLAO,CORTINA,20,10
2016,10,5,CALLAO,SEGUIMIENTO,x,127,BOTE,90,22,CALLAO,CORTINA,21,18
2016,10,5,CALLAO,SEGUIMIENTO,x,127,BOTE,90,22,CALLAO,CORTINA,22,11
2016,10,5,CALLAO,SEGUIMIENTO,x,127,BOTE,90,22,CALLAO,CORTINA,23,23
2016,10,5,CALLAO,SEGUIMIENTO,x,127,BOTE,90,22,CALLAO,CORTINA,24,25
2016,10,5,CALLAO,SEGUIMIENTO,x,127,BOTE,90,22,CALLAO,CORTINA,25,27
2016,10,5,CALLAO,SEGUIMIENTO,x,127,BOTE,90,22,CALLAO,CORTINA,26,6
2016,10,5,CALLAO,SEGUIMIENTO,x,127,BOTE,90,22,CALLAO,CORTINA,27,4
2016,10,5,CALLAO,SEGUIMIENTO,x,127,BOTE,90,22,CALLAO,CORTINA,28,3
2016,10,5,CALLAO,SEGUIMIENTO,x,127,BOTE,90,22,CALLAO,CORTINA,29,1
2016,3,23,ILO,SEGUIMIENTO,x,128,LANCHA,1200,20.5,ILO,CERCO,15,1
2016,3,23,ILO,SEGUIMIENTO,x,128,LANCHA,1200,20.5,ILO,CERCO,16,2
2016,3,23,ILO,SEGUIMIENTO,x,128,LANCHA,1200,20.5,ILO,CERCO,17,4
2016,3,23,ILO,SEGUIMIENTO,x,128,LANCHA,1200,20.5,ILO,CERCO,18,6
2016,3,23,ILO,SEGUIMIENTO,x,128,LANCHA,1200,20.5,ILO,CERCO,19,8
2016,3,23,ILO,SEGUIMIENTO,x,128,LANCHA,1200,20.5,ILO,CERCO,20,12
2016,3,23,ILO,SEGUIMIENTO,x,128,LANCHA,1200,20.5,ILO,CERCO,21,22
2016,3,23,ILO,SEGUIMIENTO,x,128,LANCHA,1200,20.5,ILO,CERCO,22,41
2016,3,23,ILO,SEGUIMIENTO,x,128,LANCHA,1200,20.5,ILO,CERCO,23,18
2016,3,23,ILO,SEGUIMIENTO,x,128,LANCHA,1200,20.5,ILO,CERCO,24,12
2016,3,23,ILO,SEGUIMIENTO,x,128,LANCHA,1200,20.5,ILO,CERCO,25,6
2016,3,23,ILO,SEGUIMIENTO,x,128,LANCHA,1200,20.5,ILO,CERCO,26,3
2016,3,23,ILO,SEGUIMIENTO,x,128,LANCHA,1200,20.5,ILO,CERCO,27,2
2016,11,28,CHIMBOTE,SEGUIMIENTO,x,129,BOTE,120,15.952,CHIMBOTE,CORTINA,27,8
2016,11,28,CHIMBOTE,SEGUIMIENTO,x,129,BOTE,120,15.952,CHIMBOTE,CORTINA,28,6
2016,11,28,CHIMBOTE,SEGUIMIENTO,x,129,BOTE,120,15.952,CHIMBOTE,CORTINA,29,6
2016,11,28,CHIMBOTE,SEGUIMIENTO,x,129,BOTE,120,15.952,CHIMBOTE,CORTINA,30,11
2016,11,28,CHIMBOTE,SEGUIMIENTO,x,129,BOTE,120,15.952,CHIMBOTE,CORTINA,31,4
2016,11,28,CHIMBOTE,SEGUIMIENTO,x,129,BOTE,120,15.952,CHIMBOTE,CORTINA,32,7
2016,11,28,CHIMBOTE,SEGUIMIENTO,x,129,BOTE,120,15.952,CHIMBOTE,CORTINA,33,3
2016,11,28,CHIMBOTE,SEGUIMIENTO,x,129,BOTE,120,15.952,CHIMBOTE,CORTINA,34,2
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,27,5
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,28,3
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,29,15
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,30,14
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,31,7
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,32,6
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,33,3
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,34,2
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,35,2
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,36,3
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,37,1
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,39,1
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,40,1
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,41,1
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,42,1
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,43,1
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,44,1
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,46,2
2016,12,4,CHIMBOTE,SEGUIMIENTO,x,130,BOTE,120,30.331,CHIMBOTE,CORTINA,47,1
2016,3,21,ILO,SEGUIMIENTO,x,131,BOTE,150,12.5,ILO,CERCO,18,6
2016,3,21,ILO,SEGUIMIENTO,x,131,BOTE,150,12.5,ILO,CERCO,19,11
2016,3,21,ILO,SEGUIMIENTO,x,131,BOTE,150,12.5,ILO,CERCO,20,16
2016,3,21,ILO,SEGUIMIENTO,x,131,BOTE,150,12.5,ILO,CERCO,21,21
2016,3,21,ILO,SEGUIMIENTO,x,131,BOTE,150,12.5,ILO,CERCO,22,16
2016,3,21,ILO,SEGUIMIENTO,x,131,BOTE,150,12.5,ILO,CERCO,23,13
2016,3,21,ILO,SEGUIMIENTO,x,131,BOTE,150,12.5,ILO,CERCO,24,11
2016,3,21,ILO,SEGUIMIENTO,x,131,BOTE,150,12.5,ILO,CERCO,25,8
2016,3,21,ILO,SEGUIMIENTO,x,131,BOTE,150,12.5,ILO,CERCO,26,1
2016,9,28,HUACHO,SEGUIMIENTO,x,132,BOTE,60,32,HUACHO,CORTINA,21,1
2016,9,28,HUACHO,SEGUIMIENTO,x,132,BOTE,60,32,HUACHO,CORTINA,22,30
2016,9,28,HUACHO,SEGUIMIENTO,x,132,BOTE,60,32,HUACHO,CORTINA,23,42
2016,9,28,HUACHO,SEGUIMIENTO,x,132,BOTE,60,32,HUACHO,CORTINA,24,48
2016,9,28,HUACHO,SEGUIMIENTO,x,132,BOTE,60,32,HUACHO,CORTINA,25,33
2016,9,28,HUACHO,SEGUIMIENTO,x,132,BOTE,60,32,HUACHO,CORTINA,26,18
2016,9,28,HUACHO,SEGUIMIENTO,x,132,BOTE,60,32,HUACHO,CORTINA,27,2
2016,9,28,HUACHO,SEGUIMIENTO,x,132,BOTE,60,32,HUACHO,CORTINA,28,2
2016,5,25,HUACHO,SEGUIMIENTO,x,133,BOTE,120,30,HUACHO,CORTINA,19,40
2016,5,25,HUACHO,SEGUIMIENTO,x,133,BOTE,120,30,HUACHO,CORTINA,20,78
2016,5,25,HUACHO,SEGUIMIENTO,x,133,BOTE,120,30,HUACHO,CORTINA,21,95
2016,5,25,HUACHO,SEGUIMIENTO,x,133,BOTE,120,30,HUACHO,CORTINA,22,42
2016,5,25,HUACHO,SEGUIMIENTO,x,133,BOTE,120,30,HUACHO,CORTINA,23,10
2016,5,25,HUACHO,SEGUIMIENTO,x,133,BOTE,120,30,HUACHO,CORTINA,24,1
2016,3,5,CALLAO,SEGUIMIENTO,x,134,LANCHA,300,14,CALLAO,CERCO,12,3
2016,3,5,CALLAO,SEGUIMIENTO,x,134,LANCHA,300,14,CALLAO,CERCO,13,35
2016,3,5,CALLAO,SEGUIMIENTO,x,134,LANCHA,300,14,CALLAO,CERCO,14,97
2016,3,5,CALLAO,SEGUIMIENTO,x,134,LANCHA,300,14,CALLAO,CERCO,15,88
2016,3,5,CALLAO,SEGUIMIENTO,x,134,LANCHA,300,14,CALLAO,CERCO,16,51
2016,3,5,CALLAO,SEGUIMIENTO,x,134,LANCHA,300,14,CALLAO,CERCO,17,20
2016,3,5,CALLAO,SEGUIMIENTO,x,134,LANCHA,300,14,CALLAO,CERCO,18,20
2016,3,5,CALLAO,SEGUIMIENTO,x,134,LANCHA,300,14,CALLAO,CERCO,19,9
2016,3,5,CALLAO,SEGUIMIENTO,x,134,LANCHA,300,14,CALLAO,CERCO,20,2
2016,9,28,CAMANA,SEGUIMIENTO,x,135,BOTE,290,16,LA PLANCHADA,CERCO,16,1
2016,9,28,CAMANA,SEGUIMIENTO,x,135,BOTE,290,16,LA PLANCHADA,CERCO,17,2
2016,9,28,CAMANA,SEGUIMIENTO,x,135,BOTE,290,16,LA PLANCHADA,CERCO,18,5
2016,9,28,CAMANA,SEGUIMIENTO,x,135,BOTE,290,16,LA PLANCHADA,CERCO,19,4
2016,9,28,CAMANA,SEGUIMIENTO,x,135,BOTE,290,16,LA PLANCHADA,CERCO,20,20
2016,9,28,CAMANA,SEGUIMIENTO,x,135,BOTE,290,16,LA PLANCHADA,CERCO,21,34
2016,9,28,CAMANA,SEGUIMIENTO,x,135,BOTE,290,16,LA PLANCHADA,CERCO,22,23
2016,9,28,CAMANA,SEGUIMIENTO,x,135,BOTE,290,16,LA PLANCHADA,CERCO,23,19
2016,9,28,CAMANA,SEGUIMIENTO,x,135,BOTE,290,16,LA PLANCHADA,CERCO,24,8
2016,9,28,CAMANA,SEGUIMIENTO,x,135,BOTE,290,16,LA PLANCHADA,CERCO,25,6
2016,9,28,CAMANA,SEGUIMIENTO,x,135,BOTE,290,16,LA PLANCHADA,CERCO,26,3
2016,9,28,CAMANA,SEGUIMIENTO,x,135,BOTE,290,16,LA PLANCHADA,CERCO,27,1
2016,9,28,CAMANA,SEGUIMIENTO,x,135,BOTE,290,16,LA PLANCHADA,CERCO,28,1
2016,11,14,CAMANA,SEGUIMIENTO,x,136,BOTE,4700,15.4,LA PLANCHADA,CERCO,18,4
2016,11,14,CAMANA,SEGUIMIENTO,x,136,BOTE,4700,15.4,LA PLANCHADA,CERCO,19,11
2016,11,14,CAMANA,SEGUIMIENTO,x,136,BOTE,4700,15.4,LA PLANCHADA,CERCO,20,49
2016,11,14,CAMANA,SEGUIMIENTO,x,136,BOTE,4700,15.4,LA PLANCHADA,CERCO,21,46
2016,11,14,CAMANA,SEGUIMIENTO,x,136,BOTE,4700,15.4,LA PLANCHADA,CERCO,22,24
2016,11,14,CAMANA,SEGUIMIENTO,x,136,BOTE,4700,15.4,LA PLANCHADA,CERCO,23,9
2016,11,14,CAMANA,SEGUIMIENTO,x,136,BOTE,4700,15.4,LA PLANCHADA,CERCO,24,1
2016,11,14,CAMANA,SEGUIMIENTO,x,136,BOTE,4700,15.4,LA PLANCHADA,CERCO,26,1
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,12,1
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,13,2
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,14,3
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,15,8
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,16,19
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,17,10
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,18,6
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,19,12
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,20,10
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,21,24
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,22,28
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,23,31
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,24,15
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,25,13
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,26,11
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,27,4
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,28,2
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,29,2
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,30,
2016,9,4,CAMANA,SEGUIMIENTO,x,137,LANCHA,6800,25.7,MATARANI,CERCO,31,1
2016,8,20,ILO,SEGUIMIENTO,x,138,,300,28.9,ILO,,23,7
2016,8,20,ILO,SEGUIMIENTO,x,138,,300,28.9,ILO,,24,10
2016,8,20,ILO,SEGUIMIENTO,x,138,,300,28.9,ILO,,25,26
2016,8,20,ILO,SEGUIMIENTO,x,138,,300,28.9,ILO,,26,38
2016,8,20,ILO,SEGUIMIENTO,x,138,,300,28.9,ILO,,27,22
2016,8,20,ILO,SEGUIMIENTO,x,138,,300,28.9,ILO,,28,7
2016,8,20,ILO,SEGUIMIENTO,x,138,,300,28.9,ILO,,29,3
2016,8,20,ILO,SEGUIMIENTO,x,138,,300,28.9,ILO,,30,2
2016,12,31,CHIMBOTE,SEGUIMIENTO,x,139,CHALANA,150,11.176,EL DORADO,CORTINA,19,12
2016,12,31,CHIMBOTE,SEGUIMIENTO,x,139,CHALANA,150,11.176,EL DORADO,CORTINA,20,21
2016,12,31,CHIMBOTE,SEGUIMIENTO,x,139,CHALANA,150,11.176,EL DORADO,CORTINA,21,23
